"media_id"	"deploymentID"	"captureMethod"	"timestamp"	"filePath"	"filePublic"	"fileName"	"fileMediatype"
338359	TH-J-4839	automatic interval exposure	2025-08-17 03:17:00.000	https://lepmon.de/annot8/media/338359	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0317.jpg	image
338360	TH-J-4839	automatic interval exposure	2025-08-17 03:19:00.000	https://lepmon.de/annot8/media/338360	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0319.jpg	image
338361	TH-J-4839	automatic interval exposure	2025-08-17 03:21:00.000	https://lepmon.de/annot8/media/338361	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0321.jpg	image
338363	TH-J-4839	automatic interval exposure	2025-08-17 03:23:00.000	https://lepmon.de/annot8/media/338363	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0323.jpg	image
338364	TH-J-4839	automatic interval exposure	2025-08-17 03:25:00.000	https://lepmon.de/annot8/media/338364	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0325.jpg	image
338365	TH-J-4839	automatic interval exposure	2025-08-17 03:27:00.000	https://lepmon.de/annot8/media/338365	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0327.jpg	image
338367	TH-J-4839	automatic interval exposure	2025-08-17 03:29:00.000	https://lepmon.de/annot8/media/338367	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0329.jpg	image
338368	TH-J-4839	automatic interval exposure	2025-08-17 03:31:00.000	https://lepmon.de/annot8/media/338368	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0331.jpg	image
338370	TH-J-4839	automatic interval exposure	2025-08-17 03:33:00.000	https://lepmon.de/annot8/media/338370	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0333.jpg	image
338371	TH-J-4839	automatic interval exposure	2025-08-17 03:35:00.000	https://lepmon.de/annot8/media/338371	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0335.jpg	image
338372	TH-J-4839	automatic interval exposure	2025-08-17 03:37:00.000	https://lepmon.de/annot8/media/338372	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0337.jpg	image
338374	TH-J-4839	automatic interval exposure	2025-08-17 03:39:00.000	https://lepmon.de/annot8/media/338374	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0339.jpg	image
338375	TH-J-4839	automatic interval exposure	2025-08-17 03:41:00.000	https://lepmon.de/annot8/media/338375	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0341.jpg	image
338376	TH-J-4839	automatic interval exposure	2025-08-17 03:43:00.000	https://lepmon.de/annot8/media/338376	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0343.jpg	image
338378	TH-J-4839	automatic interval exposure	2025-08-17 03:45:00.000	https://lepmon.de/annot8/media/338378	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0345.jpg	image
338379	TH-J-4839	automatic interval exposure	2025-08-17 03:47:00.000	https://lepmon.de/annot8/media/338379	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0347.jpg	image
338381	TH-J-4839	automatic interval exposure	2025-08-17 03:49:00.000	https://lepmon.de/annot8/media/338381	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0349.jpg	image
338382	TH-J-4839	automatic interval exposure	2025-08-17 03:51:00.000	https://lepmon.de/annot8/media/338382	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0351.jpg	image
338383	TH-J-4839	automatic interval exposure	2025-08-17 03:53:00.000	https://lepmon.de/annot8/media/338383	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0353.jpg	image
338385	TH-J-4839	automatic interval exposure	2025-08-17 03:55:00.000	https://lepmon.de/annot8/media/338385	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0355.jpg	image
338386	TH-J-4839	automatic interval exposure	2025-08-17 03:57:00.000	https://lepmon.de/annot8/media/338386	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0357.jpg	image
338387	TH-J-4839	automatic interval exposure	2025-08-17 03:59:00.000	https://lepmon.de/annot8/media/338387	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0359.jpg	image
338389	TH-J-4839	automatic interval exposure	2025-08-17 04:01:00.000	https://lepmon.de/annot8/media/338389	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0401.jpg	image
338390	TH-J-4839	automatic interval exposure	2025-08-17 04:03:00.000	https://lepmon.de/annot8/media/338390	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0403.jpg	image
338391	TH-J-4839	automatic interval exposure	2025-08-17 04:05:00.000	https://lepmon.de/annot8/media/338391	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0405.jpg	image
338393	TH-J-4839	automatic interval exposure	2025-08-17 04:07:00.000	https://lepmon.de/annot8/media/338393	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0407.jpg	image
338394	TH-J-4839	automatic interval exposure	2025-08-17 04:09:00.000	https://lepmon.de/annot8/media/338394	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0409.jpg	image
338395	TH-J-4839	automatic interval exposure	2025-08-17 04:11:00.000	https://lepmon.de/annot8/media/338395	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0411.jpg	image
338397	TH-J-4839	automatic interval exposure	2025-08-17 04:13:00.000	https://lepmon.de/annot8/media/338397	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0413.jpg	image
338398	TH-J-4839	automatic interval exposure	2025-08-17 04:15:00.000	https://lepmon.de/annot8/media/338398	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0415.jpg	image
338400	TH-J-4839	automatic interval exposure	2025-08-17 04:17:00.000	https://lepmon.de/annot8/media/338400	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0417.jpg	image
338401	TH-J-4839	automatic interval exposure	2025-08-17 04:19:00.000	https://lepmon.de/annot8/media/338401	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0419.jpg	image
338402	TH-J-4839	automatic interval exposure	2025-08-17 04:21:00.000	https://lepmon.de/annot8/media/338402	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0421.jpg	image
338403	TH-J-4839	automatic interval exposure	2025-08-17 04:23:00.000	https://lepmon.de/annot8/media/338403	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0423.jpg	image
338405	TH-J-4839	automatic interval exposure	2025-08-17 04:25:00.000	https://lepmon.de/annot8/media/338405	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0425.jpg	image
338406	TH-J-4839	automatic interval exposure	2025-08-17 04:27:00.000	https://lepmon.de/annot8/media/338406	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0427.jpg	image
338409	TH-J-4839	automatic interval exposure	2025-08-17 04:29:00.000	https://lepmon.de/annot8/media/338409	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0429.jpg	image
338410	TH-J-4839	automatic interval exposure	2025-08-17 04:31:00.000	https://lepmon.de/annot8/media/338410	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0431.jpg	image
338411	TH-J-4839	automatic interval exposure	2025-08-17 04:33:00.000	https://lepmon.de/annot8/media/338411	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0433.jpg	image
338413	TH-J-4839	automatic interval exposure	2025-08-17 04:35:00.000	https://lepmon.de/annot8/media/338413	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0435.jpg	image
338414	TH-J-4839	automatic interval exposure	2025-08-17 04:37:00.000	https://lepmon.de/annot8/media/338414	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0437.jpg	image
338415	TH-J-4839	automatic interval exposure	2025-08-17 04:39:00.000	https://lepmon.de/annot8/media/338415	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0439.jpg	image
338417	TH-J-4839	automatic interval exposure	2025-08-17 04:41:00.000	https://lepmon.de/annot8/media/338417	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0441.jpg	image
338418	TH-J-4839	automatic interval exposure	2025-08-17 04:43:00.000	https://lepmon.de/annot8/media/338418	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0443.jpg	image
338420	TH-J-4839	automatic interval exposure	2025-08-17 04:45:00.000	https://lepmon.de/annot8/media/338420	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0445.jpg	image
338421	TH-J-4839	automatic interval exposure	2025-08-17 04:47:00.000	https://lepmon.de/annot8/media/338421	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0447.jpg	image
338422	TH-J-4839	automatic interval exposure	2025-08-17 04:49:00.000	https://lepmon.de/annot8/media/338422	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0449.jpg	image
338424	TH-J-4839	automatic interval exposure	2025-08-17 04:51:00.000	https://lepmon.de/annot8/media/338424	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0451.jpg	image
338425	TH-J-4839	automatic interval exposure	2025-08-17 04:53:00.000	https://lepmon.de/annot8/media/338425	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0453.jpg	image
338426	TH-J-4839	automatic interval exposure	2025-08-17 04:55:00.000	https://lepmon.de/annot8/media/338426	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0455.jpg	image
338428	TH-J-4839	automatic interval exposure	2025-08-17 04:57:00.000	https://lepmon.de/annot8/media/338428	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0457.jpg	image
338429	TH-J-4839	automatic interval exposure	2025-08-17 04:59:00.000	https://lepmon.de/annot8/media/338429	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0459.jpg	image
338430	TH-J-4839	automatic interval exposure	2025-08-17 05:01:00.000	https://lepmon.de/annot8/media/338430	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0501.jpg	image
338432	TH-J-4839	automatic interval exposure	2025-08-17 05:03:00.000	https://lepmon.de/annot8/media/338432	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0503.jpg	image
338433	TH-J-4839	automatic interval exposure	2025-08-17 05:05:00.000	https://lepmon.de/annot8/media/338433	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0505.jpg	image
338434	TH-J-4839	automatic interval exposure	2025-08-17 05:07:00.000	https://lepmon.de/annot8/media/338434	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0507.jpg	image
338436	TH-J-4839	automatic interval exposure	2025-08-17 05:09:00.000	https://lepmon.de/annot8/media/338436	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0509.jpg	image
338437	TH-J-4839	automatic interval exposure	2025-08-17 05:11:00.000	https://lepmon.de/annot8/media/338437	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0511.jpg	image
338438	TH-J-4839	automatic interval exposure	2025-08-17 05:13:00.000	https://lepmon.de/annot8/media/338438	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0513.jpg	image
338440	TH-J-4839	automatic interval exposure	2025-08-17 05:15:00.000	https://lepmon.de/annot8/media/338440	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0515.jpg	image
338441	TH-J-4839	automatic interval exposure	2025-08-17 05:17:00.000	https://lepmon.de/annot8/media/338441	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0517.jpg	image
338442	TH-J-4839	automatic interval exposure	2025-08-17 05:19:00.000	https://lepmon.de/annot8/media/338442	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0519.jpg	image
338444	TH-J-4839	automatic interval exposure	2025-08-17 05:21:00.000	https://lepmon.de/annot8/media/338444	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0521.jpg	image
338445	TH-J-4839	automatic interval exposure	2025-08-17 05:23:00.000	https://lepmon.de/annot8/media/338445	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0523.jpg	image
338447	TH-J-4839	automatic interval exposure	2025-08-17 05:25:00.000	https://lepmon.de/annot8/media/338447	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0525.jpg	image
338448	TH-J-4839	automatic interval exposure	2025-08-17 05:27:00.000	https://lepmon.de/annot8/media/338448	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0527.jpg	image
338449	TH-J-4839	automatic interval exposure	2025-08-17 05:29:00.000	https://lepmon.de/annot8/media/338449	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0529.jpg	image
338451	TH-J-4839	automatic interval exposure	2025-08-17 05:31:00.000	https://lepmon.de/annot8/media/338451	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0531.jpg	image
338452	TH-J-4839	automatic interval exposure	2025-08-17 05:33:00.000	https://lepmon.de/annot8/media/338452	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0533.jpg	image
338453	TH-J-4839	automatic interval exposure	2025-08-17 05:35:00.000	https://lepmon.de/annot8/media/338453	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0535.jpg	image
338455	TH-J-4839	automatic interval exposure	2025-08-17 05:37:00.000	https://lepmon.de/annot8/media/338455	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0537.jpg	image
338456	TH-J-4839	automatic interval exposure	2025-08-17 05:39:00.000	https://lepmon.de/annot8/media/338456	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0539.jpg	image
338457	TH-J-4839	automatic interval exposure	2025-08-17 05:41:00.000	https://lepmon.de/annot8/media/338457	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0541.jpg	image
338459	TH-J-4839	automatic interval exposure	2025-08-17 05:43:00.000	https://lepmon.de/annot8/media/338459	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0543.jpg	image
338460	TH-J-4839	automatic interval exposure	2025-08-17 05:45:00.000	https://lepmon.de/annot8/media/338460	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0545.jpg	image
338461	TH-J-4839	automatic interval exposure	2025-08-17 05:47:00.000	https://lepmon.de/annot8/media/338461	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0547.jpg	image
338463	TH-J-4839	automatic interval exposure	2025-08-17 05:49:00.000	https://lepmon.de/annot8/media/338463	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0549.jpg	image
338464	TH-J-4839	automatic interval exposure	2025-08-17 05:51:00.000	https://lepmon.de/annot8/media/338464	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0551.jpg	image
338465	TH-J-4839	automatic interval exposure	2025-08-17 05:53:00.000	https://lepmon.de/annot8/media/338465	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0553.jpg	image
338467	TH-J-4839	automatic interval exposure	2025-08-17 05:55:00.000	https://lepmon.de/annot8/media/338467	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0555.jpg	image
338468	TH-J-4839	automatic interval exposure	2025-08-17 05:57:00.000	https://lepmon.de/annot8/media/338468	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0557.jpg	image
338469	TH-J-4839	automatic interval exposure	2025-08-17 05:59:00.000	https://lepmon.de/annot8/media/338469	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0559.jpg	image
338471	TH-J-4839	automatic interval exposure	2025-08-17 06:01:00.000	https://lepmon.de/annot8/media/338471	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0601.jpg	image
338472	TH-J-4839	automatic interval exposure	2025-08-17 06:03:00.000	https://lepmon.de/annot8/media/338472	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0603.jpg	image
338474	TH-J-4839	automatic interval exposure	2025-08-17 06:05:00.000	https://lepmon.de/annot8/media/338474	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0605.jpg	image
338475	TH-J-4839	automatic interval exposure	2025-08-17 06:07:00.000	https://lepmon.de/annot8/media/338475	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0607.jpg	image
338476	TH-J-4839	automatic interval exposure	2025-08-17 06:09:00.000	https://lepmon.de/annot8/media/338476	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0609.jpg	image
338478	TH-J-4839	automatic interval exposure	2025-08-17 06:11:00.000	https://lepmon.de/annot8/media/338478	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0611.jpg	image
338480	TH-J-4839	automatic interval exposure	2025-08-17 06:13:00.000	https://lepmon.de/annot8/media/338480	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0613.jpg	image
338481	TH-J-4839	automatic interval exposure	2025-08-17 06:15:00.000	https://lepmon.de/annot8/media/338481	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0615.jpg	image
338484	TH-J-4839	automatic interval exposure	2025-08-17 06:17:00.000	https://lepmon.de/annot8/media/338484	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0617.jpg	image
338485	TH-J-4839	automatic interval exposure	2025-08-17 06:19:00.000	https://lepmon.de/annot8/media/338485	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0619.jpg	image
338486	TH-J-4839	automatic interval exposure	2025-08-17 06:21:00.000	https://lepmon.de/annot8/media/338486	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0621.jpg	image
338487	TH-J-4839	automatic interval exposure	2025-08-17 06:23:00.000	https://lepmon.de/annot8/media/338487	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0623.jpg	image
338489	TH-J-4839	automatic interval exposure	2025-08-17 06:25:00.000	https://lepmon.de/annot8/media/338489	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0625.jpg	image
338490	TH-J-4839	automatic interval exposure	2025-08-17 06:27:00.000	https://lepmon.de/annot8/media/338490	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0627.jpg	image
338492	TH-J-4839	automatic interval exposure	2025-08-17 06:29:00.000	https://lepmon.de/annot8/media/338492	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0629.jpg	image
338493	TH-J-4839	automatic interval exposure	2025-08-17 06:31:00.000	https://lepmon.de/annot8/media/338493	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0631.jpg	image
338494	TH-J-4839	automatic interval exposure	2025-08-17 06:33:00.000	https://lepmon.de/annot8/media/338494	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0633.jpg	image
338496	TH-J-4839	automatic interval exposure	2025-08-17 06:35:00.000	https://lepmon.de/annot8/media/338496	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0635.jpg	image
338497	TH-J-4839	automatic interval exposure	2025-08-17 06:37:00.000	https://lepmon.de/annot8/media/338497	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0637.jpg	image
338498	TH-J-4839	automatic interval exposure	2025-08-17 06:39:00.000	https://lepmon.de/annot8/media/338498	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0639.jpg	image
338500	TH-J-4839	automatic interval exposure	2025-08-17 06:41:00.000	https://lepmon.de/annot8/media/338500	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0641.jpg	image
338501	TH-J-4839	automatic interval exposure	2025-08-17 06:43:00.000	https://lepmon.de/annot8/media/338501	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0643.jpg	image
338502	TH-J-4839	automatic interval exposure	2025-08-17 06:45:00.000	https://lepmon.de/annot8/media/338502	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0645.jpg	image
338504	TH-J-4839	automatic interval exposure	2025-08-17 06:47:00.000	https://lepmon.de/annot8/media/338504	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0647.jpg	image
338505	TH-J-4839	automatic interval exposure	2025-08-17 06:49:00.000	https://lepmon.de/annot8/media/338505	Y	Lepmon#SN010019_TH_J_2025-08-17_T_0649.jpg	image
